id	parent	user	user_role	time	last_time	text	reply_count	is_deleted	deleted_by	deleted_at	can_edit	can_moderate	can_delete	actions	target	replies	subscriptions	is_pinned	pinned_by	pinned_at	is_staff_replied	is_reported	attachments	thread	submission	edited_by	edited_at	epic_count	abuse_count	vote	translations
744848	None	65046675	student	2018-10-31T13:23:43Z	2018-10-31T13:23:43Z	"<p>УрГПУ, 
















Стратегическое
планирование и управление подготовкой преподавателей колледжа к применению
дистанционных форм обучения



</p>"	0	False	None	None	False	False	False	{'vote': True}	331615	[]	['31-31-744848']	False	None	None	False	False	[]	default	None	None	None	0	0	31-744848	{}
744859	None	65046675	student	2018-10-31T13:30:17Z	2018-10-31T13:30:17Z	<p>Спасибо!</p>	0	False	None	None	False	False	False	{'vote': True}	418229	[]	['31-31-744859']	False	None	None	False	False	[]	default	None	None	None	0	0	31-744859	{}
745336	None	63111055	student	2018-10-31T19:13:06Z	2018-10-31T19:13:06Z	<p>Военно-медицинская Академия</p><p>Преемущество назальных канюль с высоким потоком газовой смеси при лечении бактериальных пневмоний</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-745336']	False	None	None	False	False	[]	default	None	None	None	0	0	31-745336	{}
746773	None	65253131	student	2018-11-01T21:59:48Z	2018-11-01T21:59:48Z	ВГТУ, магистр 2 курса специальности (теплогазоснабжения населенных мест и предприятий), хотелось бы увеличить свои навыки в написании статей.	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-746773']	False	None	None	False	False	[]	default	None	None	None	0	0	31-746773	{}
747426	None	55178	student	2018-11-02T13:45:21Z	2018-11-02T13:45:21Z	<p>Преподаватель. Регулирование цен на лекарственные средства.</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-747426']	False	None	None	False	False	[]	default	None	None	None	0	0	31-747426	{}
747529	None	55178	student	2018-11-02T15:10:33Z	2018-11-02T15:10:33Z	<p>Систематизировать результаты</p>	0	False	None	None	False	False	False	{'vote': True}	379801	[]	['31-31-747529']	False	None	None	False	False	[]	default	None	None	None	1	0	31-747529	{}
747572	741030	17406227	teacher	2018-11-02T15:54:44Z	2018-11-02T15:54:44Z	<b>@Olga_Shcherbina</b>, спасибо!	0	False	None	None	False	False	False	{'vote': True}	510436	[]	['31-31-741030']	False	None	None	False	False	[]	default	None	None	None	0	0	31-747572	{}
747582	738661	17406227	teacher	2018-11-02T16:03:32Z	2018-11-02T16:03:32Z	<b>@Anna_Ivanova</b>, очень меткое замечание! С точки зрения авторства материалов этот источник действительно не выдерживает критики. Мы переформулировали задание так, чтобы это обстоятельство не смущало студентов. 	0	False	None	None	False	False	False	{'vote': True}	454190	[]	['31-31-738661']	False	None	None	False	False	[]	default	None	None	None	2	0	31-747582	{}
748246	None	21491040	student	2018-11-03T08:46:32Z	2018-11-03T08:46:32Z	<p>Работаю в частной фирме.<br>Тема: Субъективное восприятие времени</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-748246']	False	None	None	False	False	[]	default	None	None	None	0	0	31-748246	{}
737999	None	126371	student	2018-10-25T13:51:43Z	2018-10-26T14:40:29Z	"<p>Поправьте (не только ﻿здесь, ﻿но ﻿﻿и в других тестах к этому уроку) -- Крайний Север с заглавной буквы пишется. <a href=""https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B9%D0%BD%D0%B8%D0%B9_%D0%A1%D0%B5%D0%B2%D0%B5%D1%80"" rel=""nofollow noopener noreferrer"" title=""Link: https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B9%D0%BD%D0%B8%D0%B9_%D0%A1%D0%B5%D0%B2%D0%B5%D1%80"">https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%B9%D0%BD%D0%B8%D0%B9_%D0%A1%D0%B5%D0%B2%D0%B5%D1...</a>﻿<br></p>"	2	False	None	None	False	False	False	{'vote': True}	512845	[738814, 739166]	['31-31-737999']	False	None	None	True	False	[]	default	None	None	None	0	0	31-737999	{}
738308	None	43593164	student	2018-10-25T17:38:44Z	2018-10-25T17:38:44Z	<p>экспрессивность диалога Роки в чип и дэйл )<br></p>	0	False	None	None	False	False	False	{'vote': True}	429379	[]	['31-31-738308']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738308	{}
738412	730598	43593164	student	2018-10-25T18:54:49Z	2018-10-25T18:54:49Z	<p>Какие технический<br></p><p><br></p><p>without of source code, если по ссылке сходить<br></p>	0	False	None	None	False	False	False	{'vote': True}	510376	[]	['31-31-730598']	False	None	None	False	False	[]	default	None	43593164	2018-10-25T19:22:28.802Z	0	0	31-738412	{}
738504	None	39472317	student	2018-10-25T20:08:27Z	2018-10-25T20:08:27Z	<p>самоучка пишу про изучение нейроный сетей</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-738504']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738504	{}
738661	None	28449493	student	2018-10-26T04:40:28Z	2018-11-04T08:16:59Z	<p>Странный ответ. Вот уж источник, которому меньше всего доверия.</p>	4	False	None	None	False	False	False	{'vote': True}	454190	[738829, 739870, 747582, 749404]	['31-31-738661']	False	None	None	True	False	[]	default	None	None	None	5	0	31-738661	{}
738663	None	61437051	student	2018-10-26T04:41:42Z	2018-10-26T04:41:42Z	"<p>ДВФУ, педагогическое образование по профилю математика и информатика, 3 курс. ""Использование виртуальной реальности в обучении""</p>"	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-738663']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738663	{}
738814	737999	17406227	teacher	2018-10-26T08:42:24Z	2018-10-26T08:42:24Z	<b>@Nadezhda_Potapova</b>, спасибо, поправили!	0	False	None	None	False	False	False	{'vote': True}	512845	[]	['31-31-737999']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738814	{}
738825	730598	17406227	teacher	2018-10-26T08:50:49Z	2018-10-26T08:50:49Z	"<b>@Andrey_Pavlov</b>, если вас интересует исходный код прототипа, то нашу разработку можно найти в этом репозитории <a href=""https://github.com/OSLL/elfperf"" rel=""nofollow noopener noreferrer"" title=""Link: https://github.com/OSLL/elfperf"">https://github.com/OSLL/elfperf</a> . "	0	False	None	None	False	False	False	{'vote': True}	510376	[]	['31-31-730598']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738825	{}
738827	730598	43593164	student	2018-10-26T08:52:32Z	2018-10-26T08:52:32Z	Не. Пару опечаток назвал. Кодом не интересовался	0	False	None	None	False	False	False	{'vote': True}	510376	[]	['31-31-730598']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738827	{}
738829	738661	17406227	teacher	2018-10-26T08:58:59Z	2018-10-26T08:58:59Z	<b>@Anna_Ivanova</b>, почему вы так считаете?	0	False	None	None	False	False	False	{'vote': True}	454190	[]	['31-31-738661']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738829	{}
738837	730598	17406227	teacher	2018-10-26T09:01:50Z	2018-10-26T09:01:50Z	<b>@Andrey_Pavlov</b>, спасибо!	0	False	None	None	False	False	False	{'vote': True}	510376	[]	['31-31-730598']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738837	{}
738846	701939	2962628	student	2018-10-26T09:06:49Z	2018-10-26T09:06:49Z	<p>Существуют же open access журналы, которые берут оплату за свободный доступ к публикуемым статьям.</p>	0	False	None	None	False	False	False	{'vote': True}	420975	[]	['31-31-701939']	False	None	None	False	False	[]	default	None	None	None	0	0	31-738846	{}
738848	None	377696	student	2018-10-26T09:08:59Z	2018-10-26T09:08:59Z	<p> по ссылке только три пронумерованных источника, затем контакты Сибирского института сыроделия<br></p>	0	False	None	None	False	False	False	{'vote': True}	454190	[]	['31-31-738848']	False	None	None	False	False	[]	default	None	None	None	5	0	31-738848	{}
739166	737999	296463	student	2018-10-26T14:40:29Z	2018-10-26T14:40:29Z	"<p>А еще слово ""непонятно"" пишется слитно, а после него нужна запятая.<br></p>"	0	False	None	None	False	False	False	{'vote': True}	512845	[]	['31-31-737999']	False	None	None	False	False	[]	default	None	None	None	0	0	31-739166	{}
739870	738661	28449493	student	2018-10-27T11:21:11Z	2018-10-27T11:21:11Z	<b>@Mark_Zaslavskiy</b>, это же самоцитирование	0	False	None	None	False	False	False	{'vote': True}	454190	[]	['31-31-738661']	False	None	None	False	False	[]	default	None	None	None	5	0	31-739870	{}
740150	None	64496999	student	2018-10-27T15:18:39Z	2018-10-27T15:18:39Z	Кратко и ясно. 	0	False	None	None	False	False	False	{'vote': True}	412994	[]	['31-31-740150']	False	None	None	False	False	[]	default	None	None	None	0	0	31-740150	{}
740162	None	64496999	student	2018-10-27T15:23:14Z	2018-10-27T15:23:14Z	Здравствуйте, меня зовут Виктория Юрьевна. Периодически пишу статьи на темы медицины. Хочу улучшить свои навыки в данной области. 	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-740162']	False	None	None	False	False	[]	default	None	None	None	0	0	31-740162	{}
740804	None	64299658	student	2018-10-28T09:41:29Z	2018-10-28T09:41:29Z	"<p>аспирант, РУТ</p><p>""Обоснование необходимой точности цифровых моделей пути""</p>"	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-740804']	False	None	None	False	False	[]	default	None	None	None	0	0	31-740804	{}
741030	None	17857669	student	2018-10-28T13:05:48Z	2018-11-04T09:59:43Z	"<p>Более органично воспринимается: ""чего следует избегать..."" или ""что необходимо избегать...""... </p>"	2	False	None	None	False	False	False	{'vote': True}	510436	[747572, 749518]	['31-31-741030']	False	None	None	True	False	[]	default	None	None	None	0	0	31-741030	{}
741150	None	64605360	student	2018-10-28T14:36:21Z	2018-10-28T14:36:21Z	<p>АГУ, факультет искусств, 3 курс</p><p>Актуальное и современное искусство: особенности терминологии</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-741150']	False	None	None	False	False	[]	default	None	None	None	1	0	31-741150	{}
730650	None	30179288	student	2018-10-19T05:07:07Z	2018-10-19T05:07:07Z	<p> Начальник заставил</p>	0	False	None	None	False	False	False	{'vote': True}	379801	[]	['31-31-730650']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730650	{}
730929	730598	17406227	teacher	2018-10-19T10:26:06Z	2018-10-19T10:26:06Z	<b>@Valeriy_Shagur</b>, спасибо, поправили!	0	False	None	None	False	False	False	{'vote': True}	510376	[]	['31-31-730598']	False	None	None	False	False	[]	default	None	None	None	0	1	31-730929	{}
730931	730374	17406227	teacher	2018-10-19T10:29:04Z	2018-10-19T10:29:04Z	<b>@Tatiana_Zachepilo</b>, добавил указание на то, что предметов два. Попробуйте исключить те предметы, которые явно не относятся к указанному объекту, а являются свойством другого объекта.	0	False	None	None	False	False	False	{'vote': True}	506017	[]	['31-31-730374']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730931	{}
731774	None	63114797	student	2018-10-20T04:46:59Z	2018-10-22T17:37:15Z	"<p><a href=""https://ezproxy.urfu.ru:4262/10.1016/j.rser.2017.03.112"" rel=""nofollow noopener noreferrer"" title=""Link: https://ezproxy.urfu.ru:4262/10.1016/j.rser.2017.03.112""></a>

<a href=""https://ezproxy.urfu.ru:4262/10.1016/j.rser.2017.03.112"" rel=""nofollow noopener noreferrer"" title=""Link: https://ezproxy.urfu.ru:4262/10.1016/j.rser.2017.03.112"">https://doi.org/10.1016/j.rser.2017.03.112</a>  <span>﻿отличный обзор по прямопоточных ﻿газификаторам</span></p>"	4	False	None	None	False	False	False	{'vote': True}	513795	[733822, 733832, 734076, 734637]	['31-31-731774']	False	None	None	True	False	[]	default	None	None	None	0	0	31-731774	{}
732743	None	31984149	student	2018-10-20T21:32:20Z	2018-10-21T08:35:12Z	<p>Я бы дописал пп.4.1. - Перспективные выгоды от решения поставленной задачи (предложенный способ ловли молодых особей на мормышку способен существенно снизить травматизм хоботов). Этот пункт перекликается с пп1.2., однако касается лишь решаемой в рамках данной статьи части общей проблемы.</p>	1	False	None	None	False	False	False	{'vote': True}	506020	[732913]	['31-31-732743']	False	None	None	True	False	[]	default	None	None	None	2	0	31-732743	{}
732913	732743	17406227	teacher	2018-10-21T08:35:12Z	2018-10-21T08:35:12Z	<b>@Роман_Иванов</b>, спасибо, хорошая идея!	0	False	None	None	False	False	False	{'vote': True}	506020	[]	['31-31-732743']	False	None	None	False	False	[]	default	None	None	None	0	0	31-732913	{}
733419	None	50874800	student	2018-10-21T17:06:27Z	2018-10-21T17:06:27Z	"<p>Магистрант II курса БПФ ПГУ им. Т.Г.Шевченко, кафедра промышленное и гражданское строительство, направление- ""Проектирование зданий и сооружений,инвестиционная деятельность в строительстве."" Тема статьи ""Обзор инженерных систем ."" </p>"	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-733419']	False	None	None	False	False	[]	default	None	None	None	0	0	31-733419	{}
733730	None	63421286	student	2018-10-21T22:42:54Z	2018-10-21T22:42:54Z	Проспорил преподавателю...	0	False	None	None	False	False	False	{'vote': True}	379801	[]	['31-31-733730']	False	None	None	False	False	[]	default	None	None	None	5	0	31-733730	{}
733748	None	63421286	student	2018-10-22T02:55:56Z	2018-10-22T02:55:56Z	"<p>Еще есть статьи-""пустышки"", сделанные для отчетов о том, что делаете статьи) либо набора баллов (на стипендию, в институтах и т.д.)</p>"	0	False	None	None	False	False	False	{'vote': True}	420979	[]	['31-31-733748']	False	None	None	False	False	[]	default	None	None	None	2	0	31-733748	{}
733822	731774	17406227	teacher	2018-10-22T06:35:21Z	2018-10-22T06:35:21Z	"<b>@URAL_INDUSTRIAL_COMPANY_UIC,_LLC</b>, к сожалению ссылка говорит <div><pre><code class=""language-bash"">С 1 МАРТА 2018 ГОДА удаленный доступ к подписным ресурсам УрФУ через сервер EZproxy,

будет осуществляться только по

ЛИЧНОЙ КОРПОРАТИВНОЙ УЧЕТНОЙ ЗАПИСИ ПОЛЬЗОВАТЕЛЯ СЕТИ УрФУ!
</code></pre><br>Не могли бы вы написать название статьи, либо библиографическую ссылку?</div>"	0	False	None	None	False	False	False	{'vote': True}	513795	[]	['31-31-731774']	False	None	None	False	False	[]	default	None	None	None	0	0	31-733822	{}
733832	731774	63114797	student	2018-10-22T06:41:57Z	2018-10-22T06:41:57Z	О, не посмотрела, пардон.  Сейчас найду	0	False	None	None	False	False	False	{'vote': True}	513795	[]	['31-31-731774']	False	None	None	False	False	[]	default	None	None	None	0	0	31-733832	{}
734076	731774	63114797	student	2018-10-22T11:03:37Z	2018-10-22T11:03:37Z	<p>Статья:    Small-scale downdraft gasifiers for biomass gasification: A review A.A.P. Susastriawana, Harwin Saptoadi , Purnomo<br><span>журнал, номер тома и страницы Renewable and Sustainable Energy Reviews 76 (2017) 989–1003 . </span></p><p><br></p>	0	False	None	None	False	False	False	{'vote': True}	513795	[]	['31-31-731774']	False	None	None	False	False	[]	default	None	None	None	0	0	31-734076	{}
734566	None	2079027	student	2018-10-22T16:47:56Z	2018-10-22T17:36:53Z	"<p>""...представляет собой собрать всевозможные способы...""<br></p><p>пропустили ""попытку"" видимо.</p>"	1	False	None	None	False	False	False	{'vote': True}	513803	[734636]	['31-31-734566']	False	None	None	True	False	[]	default	None	2079027	2018-10-22T16:48:27.583Z	0	0	31-734566	{}
734636	734566	17406227	teacher	2018-10-22T17:36:53Z	2018-10-22T17:36:53Z	<b>@Anonymous_2079027</b>, благодарю за внимательность!	0	False	None	None	False	False	False	{'vote': True}	513803	[]	['31-31-734566']	False	None	None	False	False	[]	default	None	None	None	0	0	31-734636	{}
734637	731774	17406227	teacher	2018-10-22T17:37:15Z	2018-10-22T17:37:15Z	<b>@URAL_INDUSTRIAL_COMPANY_UIC,_LLC</b>, спасибо!	0	False	None	None	False	False	False	{'vote': True}	513795	[]	['31-31-731774']	False	None	None	False	False	[]	default	None	None	None	0	0	31-734637	{}
734741	None	38595416	student	2018-10-22T18:44:57Z	2018-10-22T18:44:57Z	ТГТУ магистрант второго года обучения. Формирование органолептических свойств у мягкого сыра из козьего молока	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-734741']	False	None	None	False	False	[]	default	None	None	None	0	0	31-734741	{}
737693	None	17950694	student	2018-10-25T09:49:25Z	2018-10-25T09:49:25Z	"<p>
<strong>Для российских журналов - строго : оформление библиографических ссылок (цитат)  - по ГОСТу Р 7.0.5 — 2008 «Библиографическая ссылка»</strong><br></p>"	0	False	None	None	False	False	False	{'vote': True}	420810	[]	['31-31-737693']	False	None	None	False	False	[]	default	None	None	None	1	0	31-737693	{}
737699	701532	17950694	student	2018-10-25T09:55:42Z	2018-10-25T09:55:42Z	<b>@Павел_Лакотин</b>, в некотором смысле согласен с Анастасией. Источников как таковых тут нет - только два неработающих адреса и самоцитирование. А само исследование достойно Шнобелевки.<br>	0	False	None	None	False	False	False	{'vote': True}	454190	[]	['31-31-701532']	False	None	None	False	False	[]	default	None	None	None	3	0	31-737699	{}
737711	729336	17950694	student	2018-10-25T10:07:39Z	2018-10-25T10:07:39Z	"<b>@URAL_INDUSTRIAL_COMPANY_UIC,_LLC</b>, Верифицируемость-то как раз лёгкая (по крайней мере с ""абсолютным потребителем"") - можно вспомнить ""Глиняного парня"", который всё и всех съел и лопнул, Робина-Бобина-Барабека, Гаргантюа и Пантагрюэля, и, наверно, многих других. Но, Выбегалло не учёл зарубежный опыт в своих экспериментах :)<br>"	0	False	None	None	False	False	False	{'vote': True}	420807	[]	['31-31-729336']	False	None	None	False	False	[]	default	None	None	None	4	0	31-737711	{}
737752	None	64124519	student	2018-10-25T10:39:50Z	2018-10-25T10:39:50Z	"<p>

Магистр 1-го курса ТУИТ, кафедра математических моделирование и программирование. Тема статьи ""Моделирование электронные правительство""

<br></p>"	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-737752']	False	None	None	False	False	[]	default	None	None	None	0	0	31-737752	{}
729336	None	63114797	student	2018-10-18T03:54:05Z	2018-10-25T10:07:39Z	Тут, как мне кажется , ещё подходит верифицируемость. Так как эксперимент , при котором получались все три типа существ не описан, чтобы понять его реализацию и была возможность повтора	1	False	None	None	False	False	False	{'vote': True}	420807	[737711]	['31-31-729336']	False	None	None	False	False	[]	default	None	None	None	1	0	31-729336	{}
729341	None	63114797	student	2018-10-18T04:14:09Z	2018-10-18T04:14:09Z	Чтобы самому лучше понять тему и разбираться в проблеме и существующих решениях 	0	False	None	None	False	False	False	{'vote': True}	379801	[]	['31-31-729341']	False	None	None	False	False	[]	default	None	None	None	0	0	31-729341	{}
729371	711265	63114797	student	2018-10-18T05:24:22Z	2018-10-18T05:24:22Z	Согласна, с телефона трудно переходить ...	0	False	None	None	False	False	False	{'vote': True}	420982	[]	['31-31-711265']	False	None	None	False	False	[]	default	None	None	None	1	0	31-729371	{}
729376	None	28449493	student	2018-10-18T05:33:22Z	2018-10-18T05:33:22Z	<p>Окончила магистратуру этим летом, но исследование было рекомендовано к публикации. Поэтому надо закончить. Тема о мат.методах в предсказании диагноза туберкулез у ВИЧ-инфицированных пациентов по данным анамнеза и анализов.</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-729376']	False	None	None	False	False	[]	default	None	None	None	0	0	31-729376	{}
729401	None	63114797	student	2018-10-18T06:09:31Z	2018-10-18T17:06:56Z	<p>На запрос в киберленинке выпадают статьи автора за 2014, 2015, 2016 год (21 штука) . в гугл академии больше и есть за 2013 год, но ответ не подходит. </p>	3	False	None	None	False	False	False	{'vote': True}	429382	[730064, 730086, 730260]	['31-31-729401']	False	None	None	True	False	[]	default	None	None	None	0	0	31-729401	{}
729524	None	63114797	student	2018-10-18T08:00:36Z	2018-10-18T08:00:36Z	<p>Скопус, Science Direct</p><p><br></p>	0	False	None	None	False	False	False	{'vote': True}	379802	[]	['31-31-729524']	False	None	None	False	False	[]	default	None	None	None	1	0	31-729524	{}
729871	None	63223054	student	2018-10-18T12:14:04Z	2018-10-18T12:14:04Z	"<p>МАрхИ, статья на тему: ""Принципы реновации промышленных территорий""</p>"	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-729871']	False	None	None	False	False	[]	default	None	None	None	1	0	31-729871	{}
730050	None	47932724	student	2018-10-18T14:21:40Z	2018-10-18T14:21:40Z	Всё хорошо, только рубашка мятая. 	0	False	None	None	False	False	False	{'vote': True}	412997	[]	['31-31-730050']	False	None	None	False	False	[]	default	None	None	None	1	4	31-730050	{}
730064	729401	17406227	teacher	2018-10-18T14:29:54Z	2018-10-18T14:29:54Z	<b>@URAL_INDUSTRIAL_COMPANY_UIC,_LLC</b>, перепроверил, статья стала менее заметной в поисковой выдаче, но она там есть. Попробуйте поиск по странице (Ctrl + F). 	0	False	None	None	False	False	False	{'vote': True}	429382	[]	['31-31-729401']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730064	{}
730076	711265	17406227	teacher	2018-10-18T14:33:45Z	2018-10-18T14:33:45Z	<b>@Юлия_Афлетунова</b>,  <b>@URAL_INDUSTRIAL_COMPANY_UIC,_LLC</b>, поправили!	0	False	None	None	False	False	False	{'vote': True}	420982	[]	['31-31-711265']	False	None	None	False	False	[]	default	None	None	None	2	0	31-730076	{}
730077	711265	1975400	student	2018-10-18T14:36:53Z	2018-10-18T14:36:53Z	Спасибо! <br><br>Ещё небольшое замечание: раз в ответах нельзя перейти по ссылке, может, стоит тогда оставить только названия работ? 	0	False	None	None	False	False	False	{'vote': True}	420982	[]	['31-31-711265']	False	None	None	False	False	[]	default	None	None	None	1	0	31-730077	{}
730082	None	60347484	student	2018-10-18T14:40:13Z	2018-10-18T14:40:13Z	<p>НПК №2 воспитатель, руководитель ИЗО; машинист электровоза; работаю охранником. </p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-730082']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730082	{}
730083	711265	63114797	student	2018-10-18T14:40:48Z	2018-10-18T14:40:48Z	Thanks 	0	False	None	None	False	False	False	{'vote': True}	420982	[]	['31-31-711265']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730083	{'text': {'ru': 'Спасибо'}}
730086	729401	63114797	student	2018-10-18T14:42:35Z	2018-10-18T14:42:35Z	Посмотрю, он один автор или с соавторами? В 2013 году у него есть в соавторстве	0	False	None	None	False	False	False	{'vote': True}	429382	[]	['31-31-729401']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730086	{}
730260	729401	17406227	teacher	2018-10-18T17:06:56Z	2018-10-18T17:06:56Z	<b>@URAL_INDUSTRIAL_COMPANY_UIC,_LLC</b>, в киберленинке у него должна быть только одна статья.	0	False	None	None	False	False	False	{'vote': True}	429382	[]	['31-31-729401']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730260	{}
730271	None	63114797	student	2018-10-18T17:17:36Z	2018-10-18T17:17:36Z	Нашла, там соавторы), я пробел скопировала похоже в первый раз или строку пустую, так как я ее вставляла в поле ответа, но ответ отмечался, что неправильно 	0	False	None	None	False	False	False	{'vote': True}	429382	[]	['31-31-730271']	False	None	None	False	False	[]	default	None	None	None	0	0	31-730271	{}
730343	None	63114797	student	2018-10-18T18:27:00Z	2018-10-18T18:27:00Z	Этот пункт с телефона не очень удобно делать (	0	False	None	None	False	False	False	{'vote': True}	510439	[]	['31-31-730343']	False	None	None	False	False	[]	default	None	None	None	1	0	31-730343	{}
730374	None	332101	student	2018-10-18T19:02:44Z	2018-10-19T10:29:04Z	"<p>ответы не относятся к термину ""популяция"" никаким образом<br></p>"	1	False	None	None	False	False	False	{'vote': True}	506017	[730931]	['31-31-730374']	False	None	None	True	False	[]	default	None	None	None	1	0	31-730374	{}
730598	None	309836	student	2018-10-19T01:33:12Z	2018-10-26T09:01:50Z	"<p>""Какие технический прием обоснования актуальности был использованы во фрагменте статьи"", наверное имелось ввиду - ""Какой технический прием обоснования актуальности был использован во фрагменте статьи"" ?<br></p>"	5	False	None	None	False	False	False	{'vote': True}	510376	[730929, 738412, 738825, 738827, 738837]	['31-31-730598']	False	None	None	True	False	[]	default	None	None	None	1	0	31-730598	{}
730634	None	30179288	student	2018-10-19T04:33:50Z	2018-10-19T04:33:50Z	<p>Что не так с глубоким вдохом?</p>	0	False	None	None	False	False	False	{'vote': True}	379799	[]	['31-31-730634']	False	None	None	False	False	[]	default	None	None	None	7	0	31-730634	{}
721359	None	709704	student	2018-10-10T19:50:01Z	2018-10-10T19:50:01Z	"<p><a href=""https://towardsdatascience.com/controlling-the-web-with-python-6fceb22c5f08"" rel=""nofollow noopener noreferrer"" title=""Link: https://towardsdatascience.com/controlling-the-web-with-python-6fceb22c5f08"">https://towardsdatascience.com/controlling-the-web-with-python-6fceb22c5f08</a>﻿</p><p>﻿<br></p>"	0	False	None	None	False	False	False	{'vote': True}	420811	[]	['31-31-721359']	False	None	None	False	False	[]	default	None	None	None	3	0	31-721359	"{'text': {'ru': '<p> <a href = ""https://towardsdatascience.com/controlling-the-web-with-python-6fceb22c5f08"" title = ""Ссылка: https://towardsdatascience.com/controlling-the-web-with-python -6fceb22c5f08"" > https://towardsdatascience.com/controlling-the-web-with-python-6fceb22c5f08 </a> </ p> <p> <br> </ p>'}}"
721367	None	368218	student	2018-10-10T19:57:36Z	2018-10-10T19:57:36Z	<p>Лаборатория молекулярной нейродегенерации, СПбПУ, Санкт-Петербург - в ближайшее время не планирую готовить статью, поступила на данный курс для получения знаний на будущее.</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-721367']	False	None	None	False	False	[]	default	None	None	None	0	0	31-721367	{}
721397	None	62132754	student	2018-10-10T20:41:14Z	2018-10-10T20:41:14Z	<p>ГАУГН Философский факультет </p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-721397']	False	None	None	False	False	[]	default	None	None	None	0	0	31-721397	{}
721432	None	62132754	student	2018-10-10T21:26:35Z	2018-10-10T21:26:35Z	<p>Цитаты или ссылки на другие работы по этой теме</p>	0	False	None	None	False	False	False	{'vote': True}	420808	[]	['31-31-721432']	False	None	None	False	False	[]	default	None	None	None	0	0	31-721432	{}
721543	None	33556268	student	2018-10-11T04:53:29Z	2019-09-16T12:24:30Z	Для бакалавров - повышенная стипендия и дополнительные баллы для поступления в магистратуру.<br><br>Для специалистов и магистров - та же повышенная стипендия и баллы для поступления в аспирантуру. <br><br>Для преподавателей и научных работников - повышение индекса цитирования (ссылки на свои же статьи) с целью увеличения прибыли от них. 	3	False	None	None	False	False	False	{'vote': True}	379801	[1173833, 1173885, 1173959]	['31-31-721543']	False	None	None	False	False	[]	default	None	None	None	8	0	31-721543	{}
721801	None	26125694	student	2018-10-11T10:40:49Z	2018-10-11T10:40:49Z	МФТИ, 2 курс. ФФКЭ.<br><br>Оформление лабораторных работ по курсу общей физики как научных статей.	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-721801']	False	None	None	False	False	[]	default	None	None	None	3	0	31-721801	{}
722462	None	2039652	student	2018-10-11T19:57:24Z	2018-10-11T19:57:24Z	Магистр 1ого курса СПбГМТУ. Хочу писать научные статьи. В поиске темы.	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-722462']	False	None	None	False	False	[]	default	None	None	None	0	0	31-722462	{}
723173	None	296463	student	2018-10-12T13:22:45Z	2018-10-12T13:22:45Z	<p>На самом деле, было бы неплохо рассказать кратенько, как сделать хороший постер. У многих сложности с этим возникают.<br></p>	0	False	None	None	False	False	False	{'vote': True}	420974	[]	['31-31-723173']	False	None	None	False	False	[]	default	None	None	None	3	0	31-723173	{}
723258	None	34572519	student	2018-10-12T14:48:36Z	2018-10-12T14:48:36Z	<p>Университет ИТМО. Аспирантура-й 1 год.</p>	0	False	None	None	False	False	False	{'vote': True}	412995	[]	['31-31-723258']	False	None	None	False	False	[]	default	None	None	None	0	0	31-723258	{}
